scene_id,bank_id,base_map_cluster_id,canonical_base_map_digest,regenerated_canonical_base_map_digest,observation_noise_binding_sha256,regenerated_observation_noise_binding_sha256,role,maps_match,canonical_foundation_identity_match,csi_repeat_match,observation_noise_seed_binding_match,csi_clean_match,noop_maps_match,path_power_match,noop_path_power_match,free_space_match,phase_reference_ids_match,phase_reference_values_match,phase_reference_source_sha256_match,path_ids_match,path_surface_ids_match,noop_path_ids_match,noop_path_surface_ids_match,passed,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
osm-sionna-source-austin-bank-10,osm-sionna-source-austin-bank-10,osm-foundation-source-austin-10,5101d5466ca8065fbef825265c75c3c6effa7705510086b4c757efe27147168f,5101d5466ca8065fbef825265c75c3c6effa7705510086b4c757efe27147168f,34184b90ad32da8df0cdffa4b664e78be1082a397897a0811ac6e9e3b67c0abc,34184b90ad32da8df0cdffa4b664e78be1082a397897a0811ac6e9e3b67c0abc,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-11,osm-sionna-source-austin-bank-11,osm-foundation-source-austin-11,eb2f3dd4f0e631f2bd2356d38c70a890ce6ee4a432a71b6f145c012dd7f567b5,eb2f3dd4f0e631f2bd2356d38c70a890ce6ee4a432a71b6f145c012dd7f567b5,3a47d54c29116296698f83986a7c11e0a7be9510e0c537d84c8bab976f67ef08,3a47d54c29116296698f83986a7c11e0a7be9510e0c537d84c8bab976f67ef08,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-12,osm-sionna-source-austin-bank-12,osm-foundation-source-austin-12,7d5150dcaf4c11b16471f86f62aaf73af5394cf06378c464fb8da0ab45d6cabd,7d5150dcaf4c11b16471f86f62aaf73af5394cf06378c464fb8da0ab45d6cabd,f52d0d00189ee03f9bb84f087727965b3140810869874348eef63a43729a1d02,f52d0d00189ee03f9bb84f087727965b3140810869874348eef63a43729a1d02,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-13,osm-sionna-source-austin-bank-13,osm-foundation-source-austin-13,69749ffadedf1affc71451b3aed753466361ebea7d7ac75d47ad251e41526632,69749ffadedf1affc71451b3aed753466361ebea7d7ac75d47ad251e41526632,c40e7464ac492ff574d0c6f39ba0ba5246f7d5a920fcc9376e4ac9fa999624ed,c40e7464ac492ff574d0c6f39ba0ba5246f7d5a920fcc9376e4ac9fa999624ed,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-14,osm-sionna-source-austin-bank-14,osm-foundation-source-austin-14,ad6046535537c5c3e8f58868c4bd50a4c2fb2f5247db4af9e15812869ad52b9f,ad6046535537c5c3e8f58868c4bd50a4c2fb2f5247db4af9e15812869ad52b9f,d0fd999b8297a6a62f5dd42fb91cdd05260fb52cd3a8155177702fd9eb579b60,d0fd999b8297a6a62f5dd42fb91cdd05260fb52cd3a8155177702fd9eb579b60,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-15,osm-sionna-source-austin-bank-15,osm-foundation-source-austin-15,85f232d812ddf5f9e907c25d923e8064cf8c2640a51df33ec80255629c49eb12,85f232d812ddf5f9e907c25d923e8064cf8c2640a51df33ec80255629c49eb12,1fa5df7dda019d66255c9b0d93e7b4e5b1fd944a35e8e33f2ad50f5209bd9e93,1fa5df7dda019d66255c9b0d93e7b4e5b1fd944a35e8e33f2ad50f5209bd9e93,source_encoder_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-16,osm-sionna-source-chicago-bank-16,osm-foundation-source-chicago-16,206fe5a43cf10f3c64cb4540820075e22084c23c4411432db02b8a77eeb7a5e5,206fe5a43cf10f3c64cb4540820075e22084c23c4411432db02b8a77eeb7a5e5,eae95b59160ad41c3eef1d8c9296463063f205d66b7c11fd92cf787ffd393701,eae95b59160ad41c3eef1d8c9296463063f205d66b7c11fd92cf787ffd393701,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-17,osm-sionna-source-chicago-bank-17,osm-foundation-source-chicago-17,7cc1e57e9fe9fcae76b5c7e23382b94b65f2a18442e0990fff14b39935a69ed7,7cc1e57e9fe9fcae76b5c7e23382b94b65f2a18442e0990fff14b39935a69ed7,8c747d857b0814c81e2a57cf1e7d8566e23c6b72ac8be59b9970876746fdb660,8c747d857b0814c81e2a57cf1e7d8566e23c6b72ac8be59b9970876746fdb660,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-18,osm-sionna-source-chicago-bank-18,osm-foundation-source-chicago-18,e4b88467673fb5306729b56c8531eee24d958292d8ce8081b2f0fcbd54800492,e4b88467673fb5306729b56c8531eee24d958292d8ce8081b2f0fcbd54800492,e45d48174e7bdd16eec0c0099ad72a15ed546a979578b404acdb879579246675,e45d48174e7bdd16eec0c0099ad72a15ed546a979578b404acdb879579246675,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-19,osm-sionna-source-chicago-bank-19,osm-foundation-source-chicago-19,dd507730641c15b387f7e91dcb214700f51cb8b44a272031ee65cba674d819c9,dd507730641c15b387f7e91dcb214700f51cb8b44a272031ee65cba674d819c9,7a7d0e8302b3e7f54a622fa87be12fb906144a71b4a762f667b27863f1596403,7a7d0e8302b3e7f54a622fa87be12fb906144a71b4a762f667b27863f1596403,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-16,osm-sionna-source-austin-bank-16,osm-foundation-source-austin-16,e7b118bc1e2f9cf1d11fe6747734db8eef1def0210a1f47d4b88e1e0f8463f99,e7b118bc1e2f9cf1d11fe6747734db8eef1def0210a1f47d4b88e1e0f8463f99,8cd7572c6f3127f0c5cd221a97250cb04f2b82d9cfda64820a6aecb70ebc987c,8cd7572c6f3127f0c5cd221a97250cb04f2b82d9cfda64820a6aecb70ebc987c,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-17,osm-sionna-source-austin-bank-17,osm-foundation-source-austin-17,932285815ffd8710e471d81ae02e9c8aa5dc2eec6964f22a4eae366ed11fbff8,932285815ffd8710e471d81ae02e9c8aa5dc2eec6964f22a4eae366ed11fbff8,b1a8b7b301f277f0910622f87a03a21b3fd653da87bf65d375ffb4c9af9f3612,b1a8b7b301f277f0910622f87a03a21b3fd653da87bf65d375ffb4c9af9f3612,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-18,osm-sionna-source-austin-bank-18,osm-foundation-source-austin-18,96ff775aab26d3c539b6eed6ac108aadc9a5d333e53da4d4a329f10d60f785ea,96ff775aab26d3c539b6eed6ac108aadc9a5d333e53da4d4a329f10d60f785ea,9c4e4d6bf30148f8c2d86cf81e06a24082b6b81c4ac1e325699068912e70cd59,9c4e4d6bf30148f8c2d86cf81e06a24082b6b81c4ac1e325699068912e70cd59,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-19,osm-sionna-source-austin-bank-19,osm-foundation-source-austin-19,14b70a6ae04e4f818a577bec3fc2ee2d445f6be4d79b8245a292cd19d59e64b2,14b70a6ae04e4f818a577bec3fc2ee2d445f6be4d79b8245a292cd19d59e64b2,955fece40d65d2f7578dc837b6d553bc40d5b44e89784083deb6af127bc610ac,955fece40d65d2f7578dc837b6d553bc40d5b44e89784083deb6af127bc610ac,source_method_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-20,osm-sionna-source-chicago-bank-20,osm-foundation-source-chicago-20,7f022cdd18a7d28c19874c18ddf17892e52ceb7723e8584a612fb149b94840f9,7f022cdd18a7d28c19874c18ddf17892e52ceb7723e8584a612fb149b94840f9,db472853003843bb0e9e28040ac68ca913bd4490d89a5203be468c0c24a85ffe,db472853003843bb0e9e28040ac68ca913bd4490d89a5203be468c0c24a85ffe,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-21,osm-sionna-source-chicago-bank-21,osm-foundation-source-chicago-21,2bd139e74eaa087fbf845d7b958d893c5903870b130a89fed1d78cf9a9674f60,2bd139e74eaa087fbf845d7b958d893c5903870b130a89fed1d78cf9a9674f60,33488a2fee85886448fac6216f834cedbc6427d71a74750675fd8a45257188c6,33488a2fee85886448fac6216f834cedbc6427d71a74750675fd8a45257188c6,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-22,osm-sionna-source-chicago-bank-22,osm-foundation-source-chicago-22,e4a4511edb9ac3578109d73dfc05cb97fb0517be94d38f82fe5a3f3e3760c541,e4a4511edb9ac3578109d73dfc05cb97fb0517be94d38f82fe5a3f3e3760c541,c970e9c46f5c00cebc82103901ca876e9ec87c5c6b2e190ec2b1ccaa10233908,c970e9c46f5c00cebc82103901ca876e9ec87c5c6b2e190ec2b1ccaa10233908,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-23,osm-sionna-source-chicago-bank-23,osm-foundation-source-chicago-23,9cffe0ffaaf6e7f01d54c31012faad5c6c9663a8ab1b990016016d288e1f8749,9cffe0ffaaf6e7f01d54c31012faad5c6c9663a8ab1b990016016d288e1f8749,61b08d6d066ecd97efd2a7dde7abee70d0a52253e22d1e1a53f88195087412fe,61b08d6d066ecd97efd2a7dde7abee70d0a52253e22d1e1a53f88195087412fe,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-20,osm-sionna-source-austin-bank-20,osm-foundation-source-austin-20,954c805276a807ea0b561cb1d35b69832bae681cb53f625ac964976dbca05c60,954c805276a807ea0b561cb1d35b69832bae681cb53f625ac964976dbca05c60,a348120e4b5a15709ace6b3b0fa01ffd3a5358d71f535a59435a0bcb78110004,a348120e4b5a15709ace6b3b0fa01ffd3a5358d71f535a59435a0bcb78110004,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-21,osm-sionna-source-austin-bank-21,osm-foundation-source-austin-21,48f22d9351ced09a9d0eb1dbae20533a58327c5fd063c482d438be35ef65526a,48f22d9351ced09a9d0eb1dbae20533a58327c5fd063c482d438be35ef65526a,192e00f59d5daa3180bce9449aa9fe296ae07c7c6a631cace4e9adca3d20fe54,192e00f59d5daa3180bce9449aa9fe296ae07c7c6a631cace4e9adca3d20fe54,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-22,osm-sionna-source-austin-bank-22,osm-foundation-source-austin-22,5186a19482f8bcbf7e4b9e0a25e8654524438b0603e2b6ff97a1075874f166c4,5186a19482f8bcbf7e4b9e0a25e8654524438b0603e2b6ff97a1075874f166c4,fa2f3e765939a55bfb09d539e06b7b9407091e3fbda986d265b85197338b6199,fa2f3e765939a55bfb09d539e06b7b9407091e3fbda986d265b85197338b6199,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-austin-bank-23,osm-sionna-source-austin-bank-23,osm-foundation-source-austin-23,85c9be1f56a0fd745a55fed67da7263868b26a564d7f36a0d3edc566d1295415,85c9be1f56a0fd745a55fed67da7263868b26a564d7f36a0d3edc566d1295415,d8b4967238a2e06ad7c4dc71eae3ca8f55731635f7b254721710f03185186878,d8b4967238a2e06ad7c4dc71eae3ca8f55731635f7b254721710f03185186878,source_probe_train,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-24,osm-sionna-source-chicago-bank-24,osm-foundation-source-chicago-24,156ecf79f69df9237ba11fa437bcad0784ed3621b4540675a37385b4691d0aa5,156ecf79f69df9237ba11fa437bcad0784ed3621b4540675a37385b4691d0aa5,1e766f3a3a4bba0e3403ecb9440949ba30495f3d2e8331300a662923562d4b58,1e766f3a3a4bba0e3403ecb9440949ba30495f3d2e8331300a662923562d4b58,source_probe_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-25,osm-sionna-source-chicago-bank-25,osm-foundation-source-chicago-25,2e5d739052b623724de7507c3ed29ebbcba2ddead6c3e2a0472f102020d73bce,2e5d739052b623724de7507c3ed29ebbcba2ddead6c3e2a0472f102020d73bce,ec26f0a30b00c0a482d435bdaba4175c28820cc918d54d8efce98e97f50cedda,ec26f0a30b00c0a482d435bdaba4175c28820cc918d54d8efce98e97f50cedda,source_probe_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-26,osm-sionna-source-chicago-bank-26,osm-foundation-source-chicago-26,0aa803a28cc9d705defff54b4e60184949041acc915242394de610a5c1b5aa9f,0aa803a28cc9d705defff54b4e60184949041acc915242394de610a5c1b5aa9f,9e4d7e952ce64b6a06e10c7825fec50287433b9d409b08405b467b8ad543a216,9e4d7e952ce64b6a06e10c7825fec50287433b9d409b08405b467b8ad543a216,source_probe_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-source-chicago-bank-27,osm-sionna-source-chicago-bank-27,osm-foundation-source-chicago-27,4f2ad2be9740833810e4d89c6f2639a327487c6fa7010a896997d8b292a80612,4f2ad2be9740833810e4d89c6f2639a327487c6fa7010a896997d8b292a80612,4e360d65a3077a83ddbab89ef28144ad38aebde2b95fe148df15e66bd4e7cece,4e360d65a3077a83ddbab89ef28144ad38aebde2b95fe148df15e66bd4e7cece,source_probe_selection,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
